passenger,start,end,time
9152,5,6,69
9153,10,14,69
9154,5,8,761
9155,3,8,843
9156,9,14,704
9157,7,10,282
9158,11,12,177
9159,7,12,106
9160,7,10,727
9161,9,12,540
9162,11,13,297
9163,4,9,100
9164,8,9,692
9165,10,12,50
9166,8,13,553
9167,5,14,100
9168,9,13,1195
9169,8,13,303
9170,8,13,715
9171,6,9,132
9172,2,14,555
9173,7,13,1190
9174,6,9,565
9175,6,10,1012
9176,1,4,1107
9177,6,11,161
9178,8,11,648
9179,4,14,977
9180,5,12,1078
9181,8,11,886
9182,11,12,509
9183,8,9,485
9184,8,14,509
9185,8,10,765
9186,9,11,1024
9187,7,9,159
9188,6,13,1170
9189,6,11,955
9190,8,10,991
9191,5,10,1168
9192,4,7,84
9193,9,11,876
9194,3,12,353
9195,7,12,1015
9196,8,14,354
9197,9,14,680
9198,12,13,756
9199,11,12,940
9200,8,14,657
9201,7,12,132
9202,3,12,854
9203,5,9,290
9204,8,12,642
9205,0,11,289
9206,13,14,316
9207,8,14,29
9208,5,13,298
9209,9,14,833
9210,5,10,277
9211,2,6,1131
9212,0,4,130
9213,0,10,498
9214,2,12,1013
9215,4,14,905
9216,6,13,279
9217,11,13,545
9218,5,13,117
9219,13,14,1005
9220,4,14,303
9221,3,7,1159
9222,5,12,46
9223,8,11,843
9224,1,14,823
9225,13,14,901
9226,10,13,215
9227,12,13,905
9228,2,4,614
9229,11,13,380
9230,5,6,860
9231,7,10,229
9232,6,8,185
9233,5,12,551
9234,7,12,117
9235,6,8,375
9236,13,14,111
9237,2,8,203
9238,7,11,497
9239,9,14,413
9240,9,14,55
9241,8,13,191
9242,5,9,330
9243,5,8,71
9244,11,12,1041
9245,4,11,106
9246,8,13,388
9247,6,8,568
9248,5,8,146
9249,1,12,452
9250,4,12,117
9251,6,11,655
9252,5,14,1082
9253,7,14,1152
9254,5,9,62
9255,6,8,846
9256,10,14,357
9257,6,13,946
9258,4,12,438
9259,5,7,431
9260,7,10,311
9261,4,13,901
9262,4,7,1024
9263,9,13,524
9264,8,12,204
9265,7,8,602
9266,6,7,1118
9267,9,13,372
9268,9,11,798
9269,8,9,821
9270,10,12,783
9271,4,10,778
9272,5,8,1111
9273,7,9,232
9274,4,5,281
9275,0,1,3
9276,10,13,293
9277,3,7,882
9278,7,9,762
9279,13,14,1093
9280,12,14,758
9281,5,9,51
9282,7,8,420
9283,5,10,253
9284,6,10,62
9285,9,14,711
9286,6,12,562
9287,5,9,934
9288,4,8,121
9289,5,6,1172
9290,3,9,1123
9291,4,8,972
9292,12,14,611
9293,4,9,980
9294,6,9,1196
9295,2,7,511
9296,9,14,595
9297,3,14,1006
9298,2,8,726
9299,7,9,968
9300,8,12,210
9301,1,3,883
9302,1,5,521
9303,0,10,946
9304,4,10,526
9305,6,13,987
9306,4,13,846
9307,7,12,387
9308,6,10,923
9309,6,7,291
9310,11,12,1084
9311,8,13,617
9312,8,11,1039
9313,9,11,790
9314,4,8,682
9315,8,12,232
9316,4,9,1147
9317,6,8,55
9318,3,10,870
9319,9,10,48
9320,1,2,336
9321,10,11,321
9322,1,4,181
9323,12,14,578
9324,8,14,160
9325,4,14,355
9326,6,8,929
9327,7,13,505
9328,8,11,282
9329,5,12,1162
9330,12,14,844
9331,7,11,382
9332,9,10,250
9333,7,13,399
9334,6,13,1124
9335,11,12,1128
9336,8,12,795
9337,5,14,178
9338,4,13,188
9339,8,12,356
9340,5,9,1141
9341,5,12,896
9342,9,10,293
9343,11,12,181
9344,5,12,971
9345,9,13,312
9346,6,7,1007
9347,8,10,962
9348,9,12,130
9349,11,13,967
9350,4,11,979
9351,6,12,582
9352,11,14,370
9353,7,14,509
9354,6,13,895
9355,10,13,455
9356,6,13,522
9357,6,9,760
9358,4,9,807
9359,5,9,304
9360,10,14,110
9361,10,13,924
9362,5,12,496
9363,5,13,556
9364,7,8,455
9365,3,11,620
9366,8,11,208
9367,3,6,36
9368,8,13,733
9369,11,13,900
9370,10,13,296
9371,8,10,752
9372,12,13,1135
9373,9,13,628
9374,9,12,162
9375,8,11,915
9376,0,3,1081
9377,9,12,10
9378,7,11,312
9379,1,3,409
9380,4,7,2
9381,11,13,143
9382,11,12,690
9383,6,10,774
9384,7,11,221
9385,8,10,898
9386,7,13,947
9387,5,6,756
9388,8,10,576
9389,5,13,37
9390,4,7,972
9391,12,13,442
9392,3,8,721
9393,4,9,37
9394,0,14,822
9395,5,12,1055
9396,6,7,257
9397,6,7,329
9398,4,14,524
9399,8,10,516
9400,7,10,423
9401,7,12,19
9402,9,11,1095
9403,12,14,665
9404,6,14,680
9405,6,12,756
9406,6,13,956
9407,12,13,302
9408,8,10,551
9409,4,12,734
9410,7,14,242
9411,8,14,210
9412,6,14,885
9413,9,14,520
9414,8,14,943
9415,6,13,1033
9416,4,8,1160
9417,5,9,1051
9418,8,9,902
9419,9,12,438
9420,7,8,1043
9421,6,12,763
9422,3,4,389
9423,1,8,1153
9424,0,6,1143
9425,2,5,364
9426,13,14,1044
9427,11,13,122
9428,7,8,1155
9429,9,12,507
9430,13,14,680
9431,9,14,590
9432,7,10,453
9433,7,14,1073
9434,5,10,381
9435,5,13,503
9436,8,9,1
9437,9,10,93
9438,9,11,334
9439,5,12,708
9440,0,13,523
9441,2,9,1063
9442,5,6,358
9443,2,12,883
9444,8,10,593
9445,12,14,887
9446,2,11,771
9447,11,12,342
9448,2,10,703
9449,9,14,513
9450,7,13,871
9451,8,10,162
9452,5,7,1066
9453,13,14,31
9454,6,8,127
9455,6,12,1198
9456,4,9,331
9457,4,7,129
9458,8,11,851
9459,4,7,1186
9460,9,11,374
9461,9,12,388
9462,5,10,173
9463,5,10,985
9464,9,13,1020
9465,4,12,935
9466,3,8,540
9467,9,10,554
9468,7,12,948
9469,5,13,676
9470,13,14,880
9471,9,12,607
9472,7,11,76
9473,7,8,102
9474,2,10,681
9475,6,14,964
9476,9,14,687
9477,7,14,1041
9478,4,10,937
9479,6,14,671
9480,6,14,535
9481,2,7,953
9482,12,14,49
9483,13,14,891
9484,4,8,5
9485,6,8,111
9486,8,9,802
9487,12,14,995
9488,9,11,168
9489,8,13,501
9490,3,4,133
9491,9,11,293
9492,1,2,59
9493,13,14,280
9494,6,9,54
9495,5,12,652
9496,3,7,383
9497,8,14,327
9498,9,11,234
9499,4,8,493
9500,5,8,730
9501,7,10,202
9502,13,14,192
9503,1,10,1107
9504,6,14,976
9505,4,5,94
9506,6,9,239
9507,1,10,922
9508,3,11,867
9509,2,8,969
9510,9,14,437
9511,2,6,137
9512,2,7,973
9513,9,11,993
9514,9,13,805
9515,9,12,1047
9516,6,7,1009
9517,4,14,648
9518,9,11,1103
9519,11,14,311
9520,4,5,449
9521,2,12,497
9522,6,12,613
9523,0,13,858
9524,7,10,680
9525,7,11,608
9526,7,10,617
9527,7,13,79
9528,2,4,1191
9529,9,14,772
9530,13,14,743
9531,5,14,955
9532,7,11,748
9533,9,13,123
9534,4,7,138
9535,8,12,839
9536,5,12,647
9537,7,10,99
9538,4,10,827
9539,3,4,908
9540,9,10,893
9541,9,10,79
9542,4,12,905
9543,1,3,551
9544,5,13,477
9545,4,8,423
9546,8,13,938
9547,12,13,751
9548,6,14,177
9549,5,7,1050
9550,4,9,829
9551,7,9,1102
9552,5,13,977
9553,7,12,804
9554,9,13,665
9555,6,14,298
9556,6,13,1102
9557,9,13,690
9558,4,14,700
9559,4,13,1185
9560,7,8,811
9561,5,11,3
9562,4,13,194
9563,7,10,288
9564,8,9,1073
9565,4,9,1089
9566,11,12,639
9567,6,9,1098
9568,13,14,694
9569,0,4,79
9570,12,14,1044
9571,9,12,911
9572,5,7,179
9573,11,13,532
9574,4,13,211
9575,6,12,475
9576,6,14,826
9577,1,14,791
9578,2,11,236
9579,8,9,547
9580,7,14,1082
9581,4,8,1153
9582,3,6,750
9583,0,4,26
9584,1,2,615
9585,4,11,386
9586,0,14,894
9587,8,14,1086
9588,10,13,285
9589,2,5,1122
9590,13,14,480
9591,6,8,850
9592,9,13,887
9593,7,13,170
9594,9,11,612
9595,5,13,908
9596,8,10,361
9597,7,12,571
9598,6,10,720
9599,6,13,1145
9600,5,8,640
9601,6,10,1130
9602,8,9,553
9603,4,7,305
9604,13,14,132
9605,8,9,78
9606,9,11,439
9607,4,13,263
9608,7,11,879
9609,5,10,1063
9610,4,11,776
9611,4,10,1148
9612,8,11,625
9613,6,13,779
9614,2,14,819
9615,4,6,277
9616,4,10,1180
9617,6,10,951
9618,7,12,332
9619,7,8,628
9620,13,14,225
9621,5,13,583
9622,5,12,877
9623,10,14,58
9624,4,10,1111
9625,6,14,413
9626,11,13,369
9627,8,9,1147
9628,9,14,1169
9629,8,12,534
9630,8,9,818
9631,9,12,380
9632,9,13,660
9633,4,5,260
9634,9,14,1031
9635,9,12,10
9636,6,14,270
9637,11,12,377
9638,9,14,1136
9639,5,12,81
9640,5,7,750
9641,7,9,362
9642,9,12,126
9643,5,8,610
9644,8,13,389
9645,5,11,265
9646,4,8,969
9647,1,14,205
9648,9,12,869
9649,4,13,305
9650,6,10,1092
9651,7,11,421
9652,4,14,1062
9653,1,2,492
9654,7,14,502
9655,6,11,421
9656,4,7,453
9657,6,8,741
9658,6,9,605
9659,3,7,1107
9660,12,14,174
9661,12,14,866
9662,6,13,40
9663,7,13,114
9664,6,12,943
9665,0,4,372
9666,5,10,474
9667,9,14,988
9668,8,14,168
9669,7,8,725
9670,6,9,354
9671,8,12,302
9672,5,10,6
9673,4,9,793
9674,7,8,924
9675,5,14,1152
9676,7,9,1029
9677,9,10,623
9678,4,6,124
9679,2,5,850
9680,7,11,245
9681,4,12,1054
9682,12,13,791
9683,8,13,147
9684,6,11,677
9685,4,13,795
9686,5,8,48
9687,8,9,452
9688,8,10,215
9689,1,12,730
9690,9,13,177
9691,10,14,360
9692,4,9,0
9693,7,14,1082
9694,6,14,1108
9695,10,12,209
9696,12,13,225
9697,4,14,168
9698,10,13,686
9699,8,11,403
9700,3,13,688
9701,6,8,37
9702,8,10,592
9703,7,13,651
9704,11,12,843
9705,4,14,1089
9706,6,7,88
9707,8,10,1125
9708,9,13,1062
9709,4,10,597
9710,7,9,1124
9711,5,14,719
9712,0,1,377
9713,4,7,534
9714,7,13,774
9715,8,13,41
9716,7,8,917
9717,4,11,963
9718,12,13,603
9719,3,10,1099
9720,2,7,1091
9721,5,13,203
9722,9,14,591
9723,6,13,16
9724,12,13,917
9725,8,13,402
9726,8,9,497
9727,4,14,553
9728,7,12,363
9729,0,13,259
9730,1,13,1095
9731,13,14,3
9732,6,8,304
9733,0,3,906
9734,4,14,760
9735,7,9,1194
9736,0,14,490
9737,12,14,1021
9738,9,13,630
9739,6,10,408
9740,5,14,939
9741,13,14,869
9742,6,9,62
9743,9,13,39
9744,5,14,531
9745,8,9,968
9746,11,13,636
9747,3,13,810
9748,9,11,1122
9749,4,12,995
9750,12,14,696
9751,9,14,381
9752,7,14,867
9753,8,11,815
9754,6,11,379
9755,4,8,436
9756,8,13,657
9757,6,14,1137
9758,1,13,1071
9759,6,11,748
9760,9,14,2
9761,4,13,979
9762,2,4,40
9763,9,10,1062
9764,6,12,530
9765,7,11,883
9766,2,8,146
9767,5,6,560
9768,4,14,343
9769,5,14,902
9770,1,7,223
9771,6,13,454
9772,12,13,594
9773,6,11,256
9774,2,8,59
9775,9,10,11
9776,6,14,670
9777,7,11,957
9778,0,12,113
9779,0,14,1098
9780,8,14,964
9781,8,14,573
9782,8,14,924
9783,4,11,100
9784,13,14,736
9785,1,6,509
9786,0,4,178
9787,4,11,505
9788,0,2,743
9789,0,2,1127
9790,11,12,887
9791,5,6,1145
9792,5,12,103
9793,7,11,523
9794,6,14,66
9795,4,10,594
9796,8,10,383
9797,8,10,288
9798,4,13,85
9799,9,10,473
9800,9,12,369
9801,6,7,543
9802,3,5,325
9803,7,11,1096
9804,0,2,833
9805,8,13,659
9806,11,14,920
9807,8,13,1155
9808,10,13,703
9809,0,12,1007
9810,4,7,404
9811,2,5,431
9812,12,14,58
9813,2,10,614
9814,5,13,158
9815,11,14,1128
9816,7,8,1153
9817,11,14,543
9818,8,9,718
9819,12,14,118
9820,1,13,987
9821,0,5,680
9822,7,11,886
9823,4,10,520
9824,8,12,735
9825,8,11,715
9826,8,12,429
9827,7,8,458
9828,13,14,1026
9829,10,11,365
9830,6,7,621
9831,5,12,16
9832,0,1,609
9833,8,14,177
9834,0,7,461
9835,7,12,261
9836,8,10,1005
9837,6,13,235
9838,7,12,390
9839,8,11,17
9840,8,11,628
9841,6,9,1130
9842,6,14,1183
9843,6,10,905
9844,0,5,796
9845,6,11,378
9846,2,10,1022
9847,9,14,206
9848,5,10,989
9849,1,7,729
9850,5,7,500
9851,9,10,756
9852,0,6,1095
9853,9,14,887
9854,9,10,378
9855,7,9,906
9856,4,5,51
9857,0,2,990
9858,6,7,666
9859,6,11,1102
9860,7,9,193
9861,5,12,756
9862,7,11,847
9863,13,14,32
9864,1,9,1180
9865,7,12,1030
9866,0,3,469
9867,8,11,1086
9868,9,14,810
9869,4,8,41
9870,3,12,834
9871,8,9,807
9872,9,13,563
9873,6,13,873
9874,10,13,639
9875,10,14,374
9876,6,8,275
9877,13,14,887
9878,7,11,682
9879,9,12,933
9880,5,12,390
9881,6,11,717
9882,5,14,6
9883,4,9,1197
9884,7,11,1118
9885,6,14,391
9886,4,11,656
9887,6,7,397
9888,7,13,200
9889,2,11,1168
9890,5,13,217
9891,2,14,512
9892,4,10,207
9893,9,13,1195
9894,7,9,1050
9895,3,12,534
9896,5,10,84
9897,5,12,158
9898,6,12,10
9899,4,11,1151
9900,9,12,1111
9901,8,10,654
9902,4,11,916
9903,7,14,197
9904,7,8,625
9905,5,14,989
9906,8,12,907
9907,1,4,619
9908,6,12,878
9909,0,2,474
9910,2,9,687
9911,12,13,1182
9912,4,8,73
9913,6,7,901
9914,9,11,1141
9915,8,11,777
9916,8,13,561
9917,9,11,1138
9918,2,12,642
9919,3,7,549
9920,8,10,323
9921,4,10,1008
9922,1,12,592
9923,6,7,1096
9924,5,11,1022
9925,11,14,690
9926,6,12,763
9927,5,11,178
9928,7,9,441
9929,6,12,694
9930,7,13,497
9931,3,7,1195
9932,4,8,225
9933,8,10,560
9934,5,13,362
9935,6,13,346
9936,0,14,322
9937,7,13,52
9938,9,12,1146
9939,7,10,675
9940,7,12,404
9941,9,10,766
9942,4,8,986
9943,1,12,35
9944,6,14,503
9945,0,3,911
9946,13,14,42
9947,5,7,397
9948,4,5,299
9949,6,14,1063
9950,7,12,300
9951,7,9,657
9952,0,1,556
9953,12,14,187
9954,0,10,374
9955,4,5,1118
9956,6,14,848
9957,4,7,76
9958,2,3,82
9959,2,9,874
9960,9,11,674
9961,6,12,30
9962,9,10,1107
9963,7,14,32
9964,5,14,528
9965,4,7,558
9966,9,12,1043
9967,3,7,18
9968,8,14,383
9969,7,8,82
9970,8,13,482
9971,4,12,686
9972,6,8,763
9973,1,5,618
9974,6,11,145
9975,9,13,1054
9976,10,11,1171
9977,4,10,339
9978,5,8,609
9979,4,10,911
9980,4,6,1110
9981,5,14,236
9982,11,14,711
9983,9,12,322
9984,7,9,660
9985,2,13,721
9986,9,10,563
9987,9,12,674
9988,3,9,964
9989,11,14,1137
9990,6,10,735
9991,11,12,297
9992,9,12,120
9993,8,14,84
9994,12,14,729
9995,4,11,36
9996,7,8,490
9997,2,6,735
9998,6,12,17
9999,6,7,263
10000,6,10,443
10001,4,13,386
10002,12,14,821
10003,4,5,0
10004,7,13,506
10005,5,10,924
10006,1,9,282
10007,8,13,648
10008,5,7,490
10009,12,13,26
10010,1,13,1147
10011,7,14,1162
10012,9,11,725
10013,3,9,1132
10014,7,8,875
10015,2,6,362
10016,7,13,528
10017,5,9,381
10018,7,14,101
10019,8,14,1155
10020,6,8,953
10021,7,8,702
10022,4,5,327
10023,8,12,1083
10024,9,12,854
10025,8,12,1061
10026,5,10,1073
10027,8,10,898
10028,3,5,457
10029,7,8,5
10030,8,10,725
10031,13,14,130
10032,5,11,792
10033,8,14,21
10034,0,7,472
10035,12,13,984
10036,8,14,934
10037,13,14,296
10038,1,8,768
10039,12,14,978
10040,10,12,718
10041,5,8,1035
10042,8,14,350
10043,7,8,1049
10044,1,4,586
10045,8,10,481
10046,8,12,383
10047,7,11,956
10048,4,9,879
10049,2,7,131
10050,12,13,749
10051,8,11,1005
10052,8,11,700
10053,10,14,588
10054,5,12,76
10055,0,14,791
10056,8,11,565
10057,4,5,659
10058,13,14,1188
10059,9,11,955
10060,7,11,1165
10061,6,8,1156
10062,7,11,719
10063,5,7,184
10064,1,11,142
10065,6,11,942
10066,5,6,1154
10067,3,8,841
10068,5,12,570
10069,9,12,426
10070,6,11,479
10071,8,11,2
10072,5,6,1035
10073,5,8,1114
10074,8,10,203
10075,4,8,1191
10076,9,10,1029
10077,4,7,975
10078,6,13,653
10079,4,11,606
10080,10,12,437
10081,7,11,620
10082,5,8,369
10083,13,14,899
10084,1,12,1031
10085,9,12,776
10086,6,14,1088
10087,12,14,493
10088,12,13,434
10089,8,10,935
10090,5,14,974
10091,6,9,1116
10092,1,13,65
10093,7,10,249
10094,4,11,1142
10095,4,6,4
10096,6,10,684
10097,7,9,1188
10098,5,13,554
10099,9,10,427
10100,0,13,958
10101,5,6,148
10102,11,12,323
10103,4,6,198
10104,6,12,213
10105,6,12,766
10106,1,5,1132
10107,4,7,688
10108,5,8,356
10109,8,11,299
10110,5,11,717
10111,12,13,607
10112,2,3,559
10113,5,7,294
10114,6,8,306
10115,8,12,628
10116,7,10,92
10117,1,10,669
10118,2,3,175
10119,8,12,490
10120,6,12,445
10121,5,6,1137
10122,7,10,570
10123,4,13,43
10124,13,14,662
10125,6,7,777
10126,8,13,325
10127,5,14,395
10128,8,14,837
10129,9,14,213
10130,8,14,411
10131,4,14,778
10132,13,14,568
10133,6,10,433
10134,8,11,285
10135,7,8,273
10136,9,13,354
10137,13,14,429
10138,4,6,240
10139,8,13,57
10140,8,14,165
10141,9,12,539
10142,11,14,1132
10143,6,7,672
10144,5,13,593
10145,6,9,269
10146,12,14,25
10147,6,11,714
10148,8,12,612
10149,9,13,246
10150,7,10,591
10151,6,9,1161
10152,10,11,614
10153,13,14,236
10154,4,12,478
10155,0,3,1155
10156,2,14,180
10157,0,13,610
10158,4,14,119
10159,8,13,527
10160,5,9,912
10161,4,14,998
10162,6,11,478
10163,2,8,833
10164,2,11,1020
10165,6,7,149
10166,4,13,1067
10167,7,13,18
10168,9,11,123
10169,6,7,590
10170,5,12,976
10171,7,12,37
10172,8,12,406
10173,6,9,912
10174,9,10,418
10175,12,14,1141
10176,1,4,678
10177,11,14,907
10178,7,12,521
10179,7,8,1157
10180,5,8,56
10181,4,9,1
10182,9,10,156
10183,10,13,71
10184,5,6,1108
10185,6,12,270
10186,5,11,523
10187,7,13,834
10188,3,5,880
10189,5,9,341
10190,6,13,1077
10191,7,14,122
10192,3,12,499
10193,5,9,762
10194,4,11,233
10195,9,12,822
10196,9,10,255
10197,1,11,1123
10198,6,14,591
10199,11,12,857
10200,4,13,33
10201,5,8,667
10202,6,11,485
10203,11,14,1076
10204,4,11,434
10205,4,10,357
10206,9,13,1176
10207,3,9,1183
10208,9,10,1012
10209,9,11,747
10210,5,8,382
10211,6,7,557
10212,0,10,15
10213,7,9,258
10214,8,14,654
10215,5,10,595
10216,8,9,1074
10217,5,11,410
10218,9,13,1024
10219,4,7,217
10220,4,10,921
10221,11,13,1183
10222,13,14,717
10223,11,12,352
10224,6,9,870
10225,11,12,8
10226,5,10,735
10227,10,14,935
10228,9,12,364
10229,11,12,937
10230,3,7,128
10231,12,14,580
10232,7,10,904
10233,9,10,396
10234,12,13,447
10235,8,9,1132
10236,6,11,404
10237,6,13,711
10238,8,13,564
10239,9,12,598
10240,10,13,396
10241,4,7,701
10242,5,11,830
10243,0,9,952
10244,0,5,837
10245,6,8,1147
10246,9,11,348
10247,4,11,822
10248,7,8,484
10249,7,14,198
10250,2,8,1175
10251,6,9,549
10252,5,10,1016
10253,9,11,1016
10254,12,14,952
10255,9,10,831
10256,8,13,404
10257,9,12,954
10258,5,7,574
10259,9,10,1179
10260,6,10,857
10261,9,13,723
10262,5,13,109
10263,7,9,757
10264,11,12,1160
10265,6,14,922
10266,11,12,1055
10267,8,9,366
10268,4,9,130
10269,9,11,559
10270,9,11,609
10271,6,7,778
10272,8,9,385
10273,9,14,783
10274,4,14,102
10275,7,11,794
10276,8,9,877
10277,8,11,407
10278,8,11,1074
10279,8,10,934
10280,11,12,650
10281,8,11,387
10282,4,14,112
10283,7,10,1061
10284,4,5,81
10285,8,10,996
10286,9,10,1148
10287,4,12,1063
10288,3,10,547
10289,6,13,13
10290,10,11,246
10291,4,6,738
10292,6,10,286
10293,5,8,5
10294,7,10,750
10295,3,12,461
10296,1,12,453
10297,4,5,23
10298,5,8,166
10299,9,10,996
10300,0,8,770
10301,7,8,1132
10302,6,9,116
10303,4,8,347
10304,9,14,343
10305,7,13,1012
10306,7,13,291
10307,7,13,622
10308,9,11,430
10309,12,13,789
10310,0,14,1114
10311,3,8,1127
10312,2,10,1058
10313,1,5,928
10314,2,3,366
10315,5,13,891
10316,5,9,824
10317,5,10,771
10318,4,8,883
10319,7,8,514
10320,2,6,115
10321,10,14,236
10322,5,12,1003
10323,9,13,184
10324,0,9,465
10325,12,13,515
10326,9,12,964
10327,0,12,59
10328,4,11,1008
10329,4,13,972
10330,9,11,85
10331,0,10,449
10332,0,4,986
10333,7,10,848
10334,13,14,35
10335,4,7,275
10336,10,11,657
10337,13,14,888
10338,5,14,980
10339,12,14,98
10340,4,14,488
10341,9,12,637
10342,9,11,248
10343,9,14,805
10344,11,13,1176
10345,0,13,444
10346,12,13,895
10347,5,14,781
10348,2,12,1151
10349,2,13,656
10350,4,9,771
10351,7,8,373
10352,8,11,33
10353,1,10,71
10354,6,9,38
10355,5,10,927
10356,12,13,922
10357,10,12,243
10358,4,13,254
10359,12,13,388
10360,4,10,170
10361,13,14,201
10362,7,8,9
10363,9,12,95
10364,2,5,340
10365,10,11,540
10366,7,11,434
10367,9,14,1167
10368,4,10,948
10369,13,14,718
10370,8,10,18
10371,8,12,796
10372,7,14,483
10373,5,6,1174
10374,9,14,1038
10375,7,9,84
10376,6,10,198
10377,4,10,986
10378,8,11,865
10379,5,13,262
10380,5,6,529
10381,5,11,1158
10382,4,5,804
10383,9,12,1086
10384,5,10,19
10385,7,14,527
10386,11,12,1091
10387,4,10,50
10388,9,11,334
10389,13,14,259
10390,7,10,833
10391,8,10,357
10392,6,9,62
10393,8,14,156
10394,11,12,1020
10395,6,14,636
10396,6,14,1043
10397,4,7,467
10398,5,6,816
10399,1,7,1066
10400,0,2,566
10401,5,6,1
10402,4,6,237
10403,7,11,174
10404,6,8,689
10405,7,10,776
10406,7,9,686
10407,4,10,516
10408,8,10,419
10409,6,13,269
10410,9,13,80
10411,0,11,212
10412,7,9,1200
10413,7,9,640
10414,10,12,955
10415,6,14,396
10416,8,11,1010
10417,8,12,365
10418,6,14,718
10419,7,10,139
10420,6,11,900
10421,3,4,951
10422,9,13,1115
10423,3,14,144
10424,11,12,343
10425,12,14,211
10426,10,12,33
10427,6,13,295
10428,6,8,1155
10429,5,7,567
10430,5,12,928
10431,6,10,394
10432,9,12,1068
10433,1,5,585
10434,6,8,120
10435,4,5,22
10436,8,12,905
10437,5,11,778
10438,9,11,849
10439,5,8,479
10440,8,11,914
10441,12,13,182
10442,5,8,652
10443,11,13,1128
10444,4,8,580
10445,9,10,133
10446,4,7,1079
10447,5,8,1148
10448,8,9,748
10449,4,7,457
10450,10,14,937
10451,13,14,893
10452,9,10,957
10453,6,9,777
10454,4,9,1138
10455,7,11,1146
10456,8,9,380
10457,6,11,305
10458,9,13,787
10459,5,10,150
10460,6,9,712
10461,2,11,825
10462,7,9,792
10463,1,5,597
10464,5,6,976
10465,9,10,515
10466,0,11,777
10467,12,14,1134
10468,9,13,961
10469,4,10,541
10470,5,6,313
10471,1,3,690
10472,8,14,590
10473,5,10,919
10474,7,9,103
10475,7,14,8
10476,8,10,343
10477,5,9,1023
10478,2,8,146
10479,8,11,887
10480,12,13,727
10481,5,13,816
10482,7,9,244
10483,5,11,1152
10484,2,7,786
10485,6,10,691
10486,4,7,411
10487,8,10,1170
10488,8,10,588
10489,11,14,135
10490,4,13,103
10491,9,13,1048
10492,5,14,75
10493,11,12,399
10494,9,13,457
10495,4,13,1066
10496,5,13,246
10497,7,9,394
10498,9,12,43
10499,4,6,323
10500,5,12,1141
10501,7,8,325
10502,11,12,239
10503,8,12,558
10504,6,13,1167
10505,10,11,571
10506,9,11,742
10507,4,11,355
10508,5,7,1178
10509,1,3,1138
10510,7,9,666
10511,6,7,613
10512,8,14,555
10513,6,10,202
10514,9,10,663
10515,4,11,477
10516,10,12,1123
10517,5,9,136
10518,1,9,287
10519,4,14,713
10520,9,13,1174
10521,6,14,647
10522,7,9,73
10523,6,11,548
10524,9,11,546
10525,13,14,1030
10526,8,14,1047
10527,6,12,229
10528,4,11,1085
10529,4,8,560
10530,10,12,1126
10531,4,9,121
10532,4,7,1098
10533,8,13,46
10534,8,11,427
10535,4,10,1172
10536,4,14,660
10537,9,13,594
10538,9,14,873
10539,9,12,731
10540,7,12,36
10541,5,12,104
10542,9,11,330
10543,8,9,489
10544,7,11,586
10545,5,8,76
10546,5,8,405
10547,6,13,1107
10548,12,13,479
10549,7,10,297
10550,9,11,848
10551,4,11,318
10552,5,13,622
10553,9,13,232
10554,9,12,845
10555,11,12,1096
10556,11,14,929
10557,12,14,778
10558,2,12,673
10559,4,10,433
10560,6,10,314
10561,6,7,687
10562,5,14,341
10563,4,13,254
10564,3,4,445
10565,6,11,484
10566,6,7,702
10567,9,12,729
10568,8,9,872
10569,6,14,555
10570,7,14,318
10571,4,5,487
10572,0,2,415
10573,4,6,740
10574,4,13,1102
10575,10,13,938
10576,3,7,1113
10577,4,12,977
10578,2,10,266
10579,9,14,750
10580,10,12,221
10581,7,14,43
10582,3,12,446
10583,1,14,850
10584,6,9,1017
10585,5,7,51
10586,9,13,117
10587,4,6,100
10588,5,6,553
10589,12,14,501
10590,6,13,389
10591,12,14,535
10592,0,5,546
10593,7,8,864
10594,12,13,1164
10595,7,10,968
10596,7,11,223
10597,7,8,571
10598,3,11,459
10599,4,9,1001
10600,9,11,1185
10601,2,11,268
10602,8,11,1089
10603,9,14,672
10604,4,7,725
10605,10,11,248
10606,5,13,508
10607,3,6,1075
10608,1,9,1000
10609,9,10,490
10610,9,10,847
10611,2,10,459
10612,8,9,198
10613,4,10,590
10614,0,4,356
10615,6,7,808
10616,5,14,855
10617,0,1,376
10618,2,7,334
10619,8,13,870
10620,9,14,61
10621,9,14,757
10622,4,14,968
10623,9,11,282
10624,4,6,608
10625,8,12,766
10626,5,7,862
10627,8,14,473
10628,7,14,828
10629,7,13,963
10630,4,8,585
10631,2,7,863
10632,5,10,948
10633,13,14,302
10634,6,11,888
10635,4,7,240
10636,7,12,174
10637,4,12,798
10638,9,13,216
10639,4,11,1098
10640,9,10,130
10641,0,9,68
10642,9,13,828
10643,7,9,906
10644,5,13,540
10645,8,11,1108
10646,5,13,624
10647,4,6,120
10648,12,14,77
10649,12,13,385
10650,8,13,533
10651,11,14,156
10652,1,3,938
10653,4,5,203
10654,5,8,678
10655,4,5,751
10656,6,9,244
10657,4,10,157
10658,11,13,121
10659,12,13,401
10660,4,14,337
10661,8,10,24
10662,7,12,405
10663,13,14,77
10664,5,11,17
10665,5,9,25
10666,9,10,261
10667,6,12,625
10668,10,14,914
10669,9,13,226
10670,6,13,262
10671,5,8,1048
10672,7,12,765
10673,7,10,377
10674,8,9,1055
10675,1,8,958
10676,6,8,958
10677,4,6,571
